title,artist_name,artist_familiarity,artist_hotness,song_hotness,genre,duration,key,key_condidence,loudness,mode,mode_confidence,tempo,time_signature,time_signature_confidence
Seasick,The Bureau De Change,0.343264828,0.201499577,0.0,,220.89098,11,0.051,-8.571,1,0.405,93.909,4,0.743
Perfect Moment,Darden Smith,0.485855596,0.362960597,0.360370583,,270.62812,6,0.627,-17.864,1,0.658,165.76,4,0.0
Nom' Mayi,D\xc3\xa9d\xc3\xa9 Saint Prix_ Pakatak,0.231837503,0.0,0.360370583,,257.27955,9,0.037,-12.878,1,0.266,98.18,7,1.0
Sue\xc3\xb1o Salvaje,Los Indios Tabajaras,0.325433883,0.336304377,0.0,,171.28444,11,0.656,-18.696,1,0.698,128.162,4,0.305
Say A Little Prayer,Mary Black,0.597113363,0.376556981,0.588922168,,235.04934,2,0.192,-10.562,0,0.421,117.507,4,0.864
Clavelitos,Charanga de la 4,0.243899417,0.0,0.360370583,,329.97832,2,0.354,-9.535,1,0.486,126.922,4,0.621
He That Dwelleth (Psalm 91) (In My Dreams Album Version),Daryl Coley,0.450625272,0.32583124,0.265861049,,321.01832,1,0.262,-13.295,0,0.122,124.709,3,1.0
Unholy Outburst #3,Ramesses,0.556601965,0.364295839,0.360370583,,608.7571,2,0.59,-8.259,1,0.441,219.518,7,0.656
You Better Look Out,Johnny Otis Show,0.491963935,0.352973771,0.0,,164.8322,0,0.096,-16.313,1,0.459,94.085,4,1.0
In John Fahey There Is No East or West (feat. John Doan),John Doan,0.53582261,0.345800228,0.537317923,,274.99057,5,0.0,-13.353,1,0.275,82.856,3,0.816
Nu Ren Ben Se,Sammi Cheng,0.490611414,0.391574164,0.360370583,,149.34159,2,0.0,-9.447,0,0.0,86.658,5,0.65
In Progress (Original Mix),Trentemoller,0.723521278,0.532572709,0.577888778,,368.74404,7,0.063,-9.915,1,0.387,124.985,4,0.254
Big John's A-Blowin',Big John Greer,0.362997347,0.274769104,0.0,,155.45424,7,0.298,-7.335,0,0.659,87.635,4,0.078
Papi Chulo (Extended Mix),Lorna,0.531728128,0.293763605,0.262308997,,329.53424,6,0.289,-7.581,0,0.34,110.17,4,1.0
Soldiers At War feat. Kon Juan_ Big Scoob_ Short Nutty_ L.V.,Tech N9ne,0.760270106,0.496071347,0.345802234,,354.7424,2,0.612,-6.488,1,0.539,167.984,4,0.335
Harder To Breathe,Maroon 5,0.905477001,0.843380274,0.979837196,,173.66159,1,0.65,-4.757,0,0.575,149.917,4,0.791
From Tense To Loose To Slack,The Keys,0.530421028,0.37083453,0.0,,143.01995,9,0.868,-9.277,1,0.772,182.756,5,0.919
Disco Jonki,Dusminguet,0.546788717,0.37082899,0.368413733,,168.69832,0,0.733,-8.275,1,0.576,152.168,1,0.0
Electron libre,Clarisse Lavanant,0.082405923,0.0,0.360370583,,182.59546,0,0.129,-8.339,1,0.536,130.164,4,1.0
Five For Ellis,Toots Thielemans,0.641172818,0.43676907,0.0,,119.71873,2,0.666,-12.192,1,0.647,218.681,4,0.97
Padam padam,Marc Perrone,0.456136674,0.285591272,0.0,,64.1824,0,0.574,-20.251,1,0.624,63.295,7,0.0
Campeones De La Vida,Alejandro Lerner,0.556750823,0.361587942,0.427446571,,153.36444,4,0.247,-8.76,0,0.305,120.051,4,0.985
Cold Shot,Stevie Ray Vaughan And Double Trouble,0.78303711,0.544257506,0.360370583,,240.77016,6,0.703,-10.958,1,0.612,112.719,4,0.048
Simple Lullaby (Do Maj),Claudio,0.583704129,0.0,0.360370583,,317.77914,0,0.927,-13.679,1,0.879,95.32,4,0.947
Cendrier,Java,0.625157654,0.359757244,0.506905064,,190.69342,7,0.542,-6.371,1,0.553,89.689,4,0.609
Any Way You Want Me To,Jamie Richards,0.513832781,0.387225176,0.413739836,,244.29669,2,0.374,-7.625,1,0.587,117.993,4,0.388
Playing In The Dirt,Joanna Connor,0.479218001,0.332856514,0.265861049,,238.39302,7,0.658,-13.202,1,0.591,106.719,3,0.438
Firepower (The Tables Have to Turn) (Explicit) (Feat. Capleton),Dilated Peoples Featuring Capleton,0.804838889,0.457841156,0.540009277,,311.06567,2,0.126,-4.08,1,0.221,158.327,4,1.0
Stop The World And Let Me Off,Patsy Cline,0.656728903,0.468511466,0.360370583,,146.88608,9,0.719,-12.495,1,0.513,93.618,4,0.0
Thank You,Saga,0.631336504,0.440056503,0.0,,243.61751,2,0.394,-20.491,1,0.466,74.811,1,0.678
It\x19s Cool,Walter Jackson,0.437193777,0.316155987,0.360370583,,269.00853,0,0.718,-9.903,0,0.767,158.857,4,0.012
Nastaran,Mohammad Nouri,0.268210005,0.366502174,0.360370583,,273.94567,4,0.546,-15.689,1,0.552,168.527,4,1.0
Voyagers - Improvisation 12,R. Carlos Nakai,0.577276089,0.376939984,0.23644415,,177.31873,7,0.396,-26.675,0,0.408,102.02,3,0.434
Chega De Sausade,Elizete Cardoso,0.378150446,0.312862907,0.360370583,,206.47138,2,0.422,-14.645,1,0.337,52.054,4,0.993
Tumba Randy,Anthony Blea Y Su Charanga,0.363237122,0.21501465,0.360370583,,459.28444,11,0.179,-5.434,0,0.333,200.826,4,0.0
La Traviata - highlights (1990 Digital Remaster): Ah_ non pi\xc3\xb9 (Alfredo/Violetta),Maria Callas/Giuseppe di Stefano/Ettore Bastianini/Silvana Zanolli/Luisa Mandelli/Giuseppe Zampieri/Arturo La Porta/Antonio Zerbini/Silvio Maionica/Coro e Orchestra del Teatro alla Scala_ Milano/Carlo Maria Giulini,0.612858654,0.360344686,0.360370583,,112.14322,11,0.094,-20.02,1,0.438,96.775,5,0.736
This Is A Gang,CMW - Compton's Most Wanted,0.574383744,0.372959582,0.360370583,,217.62567,8,0.059,-11.36,0,0.426,93.951,4,0.716
Purple Pygmies,Walter Ego,0.477528763,0.304880576,0.528534452,,535.45751,10,0.792,-10.44,0,0.704,124.136,1,0.928
G\xc3\xb6zlerinde H\xc3\xbcz\xc3\xbcn,Tayfun,0.474239821,0.317626857,0.360370583,,343.50975,3,0.161,-12.078,0,0.432,84.619,3,0.349
Mathilda,Jay Randall,0.256241161,0.0,0.210588544,,222.24934,9,0.36,-19.547,0,0.401,65.64,4,0.0
Hey Joe,Carl Smith,0.551502069,0.351717751,0.360370583,,151.24853,2,1.0,-10.208,1,0.904,110.076,4,0.766
Ai Ji Mei Gui 1000 Da,Sandy Lam,0.49867683,0.354168955,0.360370583,,299.44118,6,0.78,-6.179,0,0.588,109.748,4,1.0
Nudez,Ghorwane,0.430721866,0.0,0.0,,298.84036,2,0.627,-6.479,1,0.651,187.46,3,0.189
Lazy Day,Herb Alpert And The Tijuana Brass,0.552416732,0.481369053,0.0,,176.66567,5,0.512,-13.414,1,0.293,124.893,4,0.3
My God  (Audio Adrenaline Album Version),Audio Adrenaline,0.687478318,0.516234384,0.0,,219.11465,9,0.397,-9.024,0,0.318,101.241,5,1.0
Green And Blue,Deep Forest,0.695421645,0.455537722,0.360370583,,294.39955,11,0.387,-9.894,0,0.416,87.001,4,0.862
The Possibilities of Loving You,Francis Dunnery,0.54858513,0.383524247,0.233847005,,216.37179,9,0.711,-8.023,1,0.564,101.526,3,1.0
Antes (Salsa Version),Obie Bermudez,0.605116355,0.347522827,0.360370583,,271.25506,8,0.459,-4.561,1,0.548,177.255,4,0.689
Puritania,Dimmu Borgir,0.826075467,0.599602643,0.360370583,,186.56608,2,0.257,-3.086,1,0.304,83.108,5,0.422
Sans ton amour,Bonita & Jerry Cormier,0.477963014,0.427015343,0.360370583,,181.10649,0,1.0,-9.737,1,0.969,120.002,4,0.588
I Am The Curse (Duties Demo),Special Duties,0.514012833,0.332837725,0.0,,162.87302,11,0.377,-7.89,0,0.255,135.386,1,0.0
Tropical Nights,Clarence Profit,0.303495173,0.302679047,0.360370583,,166.97424,8,0.347,-24.399,1,0.379,161.387,7,0.396
Pound a Weed,Mikey Dread,0.58568315,0.360445766,0.377531645,,201.9522,7,0.953,-9.351,1,0.772,175.628,1,0.0
baby Wayo,African Rhythm Messengers,0.297689426,0.326179709,0.360370583,,235.28444,0,1.0,-10.703,1,0.793,115.196,4,0.863
San Agustin,Los Amigos Invisibles,0.700716633,0.370679834,0.463489662,,420.62322,10,0.726,-9.514,1,0.442,200.039,3,0.615
Popovic,Mando Diao,0.807779928,0.486825413,0.555574792,,306.18077,4,0.0,-4.118,0,0.077,87.785,3,0.531
This World Is Not My Home,James Blackwood with The Light Crust Doughboys,0.367680745,0.0,0.0,,138.16118,7,0.51,-10.654,1,0.592,116.521,1,0.0
"Boom-Shack-A-Lack (12"" Mmix / Bonus Tra)",Junior Reid,0.622940428,0.370962958,0.274899515,,326.00771,6,0.232,-8.28,0,0.336,158.242,4,0.27
I've Got You Under My Skin,Louis Prima And Keely Smith,0.578998679,0.390828596,0.565451012,,159.16363,10,0.131,-12.675,1,0.226,108.498,3,1.0
The Ram And The Scorpio,Alphonse Mouzon,0.503912373,0.331193537,0.319565987,,355.21261,7,0.508,-8.127,1,0.627,96.931,1,0.0
Tango de la Flor (Album Version),Lole y Manuel,0.571833796,0.414985282,0.360370583,,145.55383,6,0.487,-10.905,1,0.593,148.105,4,0.376
Everybody's boppin',Ben Sidran,0.599935172,0.356795543,0.0,,366.0273,10,0.094,-12.547,0,0.13,85.952,4,0.541
We Are One Light,Aeoliah,0.549395619,0.379408535,0.334706549,,295.10485,0,0.0,-36.037,1,0.0,130.77,1,0.0
Ode To Billie Joe  (Live @ Fillmore West),King Curtis,0.575692299,0.366820788,0.360370583,,199.20934,7,0.504,-11.968,1,0.445,108.162,4,0.822
I'm Only Out For One Thang (Explicit) (Feat. Flavor Flav),Ice Cube Featuring Flavor Flav,0.838816274,0.557755675,0.372530039,,130.7424,11,0.094,-6.388,1,0.341,92.482,4,0.895
Michael & His Slipper Tree '93,The Equals,0.656364988,0.378420921,0.360370583,,182.88281,4,0.643,-6.607,1,0.571,119.394,4,0.726
Swan Lake,Brazilian Tropical Orchestra,0.378013152,0.339408486,0.360370583,,144.63955,4,0.22,-13.615,0,0.383,86.28,4,0.554
LAIVAMATKA WC:SS\xc3\x84,M.A. Numminen,0.519969698,0.419776645,0.260338243,,102.79138,8,0.804,-10.745,1,0.537,141.358,4,0.0
I'm Not Afraid When I'm With You,Ken Yokoyama,0.25141881,0.218721138,0.360370583,,172.82567,4,0.332,-12.964,1,0.484,80.129,4,0.761
Mighty Army Band,Gold City,0.596189938,0.396521303,0.334898744,,182.25587,2,0.076,-8.533,1,0.395,100.022,4,1.0
Swinging On A Star,Big Dee Irwin,0.376377265,0.3663557,0.591291373,,156.02893,10,0.538,-9.931,1,0.535,108.103,4,0.558
You Got Me (The Juan Maclean Dub),VHS Or Beta,0.67161064,0.421973968,0.266955186,,501.13261,11,0.008,-6.751,1,0.171,125.999,4,0.602
Hey Joe,Carl Smith,0.551502069,0.351717751,0.360370583,,136.04526,2,0.216,-11.651,1,0.498,124.648,4,0.993
Circle Round The Moon,Charley Patton,0.574300068,0.375593583,0.360370583,,154.87955,5,0.087,-24.774,1,0.336,130.975,4,0.0
A Fistful Of Dollars (1994 Digital Remaster),Babe Ruth,0.545165441,0.348630142,0.360370583,,159.00689,11,0.08,-11.024,0,0.539,144.474,1,0.0
Essa Marie,Samba Trio,0.532263567,0.355202033,0.0,,121.10322,9,0.28,-19.271,0,0.301,87.321,1,0.0
Playboy Foundation,Tammy Pescatelli,0.104186987,0.0,0.0,,129.82812,1,0.263,-22.255,1,0.455,77.081,1,0.588
Follow Me Up To Carlow,Planxty,0.548189066,0.382591638,0.536830581,,139.72853,7,0.179,-14.322,1,0.553,71.337,4,0.0
Lies,Pennywise,0.816998189,0.512229189,0.707655106,,242.33751,10,0.621,-5.808,0,0.513,119.981,4,0.004
In My Bed,Amy Winehouse,0.835596474,0.596775654,0.360370583,,274.99057,10,0.18,-3.154,0,0.529,192.668,4,0.647
Boomerang (Reprise),Cirrus,0.606575679,0.398394107,0.579728749,,193.72363,5,0.065,-6.149,1,0.507,180.012,4,0.0
Hispaniola A,Pheeroan Aklaff,0.359693511,0.0,0.360370583,,145.97179,7,0.0,-15.975,1,0.139,135.397,4,0.648
Down On My Knees,Ayo,0.522590185,0.390641236,0.360370583,,244.06159,10,0.337,-10.167,0,0.399,118.509,4,0.692
The Imperial March from The Empire Strikes Back,John Williams,0.705287678,0.517298018,0.360370583,,184.45016,5,0.012,-15.857,0,0.123,104.32,4,0.0
Mr Big Man,Junior Reid,0.622940428,0.370962958,0.255695041,,215.14404,7,0.429,-6.487,1,0.423,128.769,4,0.835
Morning Glow,Michael Jackson,0.86652032,0.766545451,0.360370583,,217.96526,8,0.248,-8.486,1,0.365,100.648,1,0.047
The Wedding Samba,Edmundo Ros,0.448026304,0.323634923,0.360370583,,174.86322,7,0.427,-18.697,0,0.48,120.923,7,0.615
Supreme Girl,The Sterns,0.487871932,0.367464833,0.360370583,,151.82322,5,0.414,-4.031,0,0.528,157.751,4,0.894
Matilda Mother (Stereo) (2007 Remaster),Pink Floyd,0.818042044,0.638906377,0.360370583,,187.42812,4,0.832,-10.813,1,0.727,54.398,4,0.0
Slavinka,Edgar De L'est,0.4421112,0.162615582,0.360370583,,317.28281,2,0.0,-8.328,1,0.128,125.026,3,1.0
Caro! (Colline/Rodolfo/Schaunard/Children/Townspeople/Musetta) (1998 Digital Remaster),Alfredo Kraus/Paul Plishka/Matteo Manuguerra/Sherrill Milnes/Trinity Boys' Choir/Ambrosian Opera Chorus/National Philharmonic Orchestra/James Levine,0.477387134,0.363610865,0.360370583,,34.55955,5,0.106,-22.785,1,0.328,130.319,3,0.592
El Greco: Movement III,Vangelis,0.772871995,0.473700501,0.427446571,,408.00608,7,0.55,-20.42,1,0.67,62.216,1,0.487
Youth Club Dance (Demo),The Cortinas,0.514624265,0.369511565,0.360370583,,187.24526,9,0.022,-9.181,1,0.224,202.179,3,1.0
Party,Rodney O & Joe Cooley,0.415784608,0.307902094,0.360370583,,252.23791,6,0.078,-14.6,1,0.419,119.074,4,1.0
Baila Girl_ Todo Hombre Llorando Por Ti,Daddy Yankee,0.908984296,0.562506672,0.301681757,,181.34159,1,0.055,-7.421,1,0.231,97.982,4,1.0
Little Latin Lupe Lu,Righteous Brothers,0.685080489,0.460703674,0.360370583,,130.0371,10,0.765,-11.47,1,0.626,135.599,1,0.0
Rain Down On Me,Kane,0.58893851,0.377961532,0.360370583,,395.83302,5,0.593,-5.538,0,0.593,134.115,4,0.565
You'll Know Where Your Plane Is... (Part 4),Why?,0.822034962,0.47701979,0.360370583,,110.86322,8,0.445,-11.905,1,0.443,119.864,4,1.0
Pi Jiu Pao Pao (Beer Bubbles),Steve Chou,0.422887557,0.296248811,0.360370583,,323.23873,2,0.221,-6.793,1,0.244,96.004,4,0.858
Stinky Breath,Blingtones,0.021492905,0.0,0.360370583,,29.72689,1,0.297,-6.615,1,0.279,83.226,1,0.0
African Typic Collection,Sam Fan Thomas,0.360187294,0.243064542,0.360370583,,397.58322,2,0.995,-13.856,1,0.819,125.241,4,1.0
Down the Line,Gregory Isaacs,0.70947262,0.451998594,0.392008771,,219.402,9,0.078,-11.999,1,0.463,138.039,4,0.897
La maison ou j'ai grandi,Bonita & Jerry Cormier,0.477963014,0.427015343,0.360370583,,208.79628,7,0.363,-11.318,1,0.831,124.193,4,0.365
Tired Of You Clowning,Sunnyland Slim,0.485792919,0.332870567,0.0,,192.02567,0,0.556,-13.178,1,0.683,82.654,5,0.0
Anywhere Anytime,Sara Melson,0.576523099,0.323637336,0.360370583,,164.12689,5,0.75,-4.638,1,0.689,167.905,4,0.238
Hallelujah [Club Mix - Remastered version],Happy Mondays,0.682101282,0.424108277,0.327736683,,389.0673,8,0.61,-7.667,1,0.583,196.096,4,0.154
No Te Apartes De Mi,Yahir,0.598636434,0.415235933,0.513189736,,245.34159,9,0.261,-9.044,0,0.352,104.0,4,0.627
Corcovado,Vince Guaraldi,0.57810363,0.414892612,0.360370583,,201.42975,9,0.434,-18.7,0,0.449,124.391,3,0.318
Red Socks Pugie,Foals,0.842577664,0.514522578,0.728377177,,315.27138,9,0.618,-6.611,0,0.591,156.917,5,1.0
War Of The Worlds,The London Theatre Orchestra,0.332421635,0.314494837,0.360370583,,123.95057,0,0.489,-13.057,0,0.54,129.418,4,0.639
Ain't No Sunshine,Michael Jackson,0.866519754,0.766545451,0.360370583,,251.66322,1,0.265,-11.881,1,0.434,152.448,4,0.0
I Want You (Album Version),Faith Hill,0.882111591,0.670106173,0.454192988,,246.09914,0,0.621,-9.695,1,0.609,119.06,4,1.0
Sarah Palin {I Wanna Lay Pipe} [Remix],John Brown,0.641525136,0.387181942,0.360370583,,196.57098,0,0.72,-5.881,1,0.556,130.119,4,0.75
Going Back To Memphis,Memphis Jug Band,0.506126774,0.350787891,0.360370583,,146.15465,1,0.255,-21.852,1,0.523,143.031,4,0.434
Bumbo Red,Capleton,0.662250484,0.410053623,0.0,,217.86077,11,0.485,-11.222,0,0.621,97.997,4,1.0
Cleo's Mood,James Taylor Quartet,0.583178831,0.434253341,0.427446571,,188.94322,1,0.875,-2.775,1,0.642,58.135,4,0.913
Test 72,Mush,0.498337082,0.298227561,0.360370583,,475.74159,8,0.155,-13.5,0,0.373,95.988,3,1.0
Deportees,The Gaskets,0.472938418,0.287255913,0.0,,232.69832,5,0.36,-5.619,1,0.316,83.942,4,0.815
Irish Medley - Jigs,Jean Carnigan,0.380230188,0.223983699,0.360370583,,177.47546,2,0.545,-9.874,1,0.568,185.598,4,0.0
Why Should I Cry For You,Mariano Yanani,0.379734512,0.3138661,0.0,,180.71465,8,0.758,-18.018,1,0.761,80.008,4,0.0
Bang! Bang!,The Knux,0.683066099,0.445969434,0.576860141,,200.25424,1,0.014,-4.825,1,0.285,140.119,4,0.582
It's Different - Original,Leroy Hutson,0.530355668,0.397179043,0.0,,281.25995,7,0.464,-12.99,1,0.529,169.714,4,0.329
Kickstart My Heart (Album Version),Between The Buried And Me,0.840590438,0.546545162,0.769201429,,295.28771,4,0.772,-5.493,0,0.617,89.485,4,0.801
You Beat The Hell Outta Me,The Motors,0.491370279,0.33532213,0.360370583,,207.85587,9,0.586,-11.947,1,0.467,174.628,1,0.0
Oye,Gertrudis,0.444926413,0.344814469,0.435179324,,263.47057,4,0.824,-7.961,0,0.609,228.461,7,0.845
Parola di faliero,Inoki,0.548022399,0.440134712,0.266955186,,75.93751,4,0.536,-3.148,1,0.531,98.533,3,0.801
Climax,Loop Guru,0.569359906,0.352870871,0.215080319,,521.9522,5,0.551,-5.666,0,0.333,95.321,1,0.364
Menuet in the Name of Haydn,Alan Feinberg,0.283352898,0.251815622,0.360370583,,155.19302,11,0.464,-28.327,0,0.539,70.1,3,0.737
Las Hermanas Granaditas,Los Nakos,0.370715728,0.241545818,0.360370583,,131.02975,0,0.656,-15.416,1,0.591,108.787,1,0.386
Mik\xc3\xa4 mun p\xc3\xa4\xc3\xa4ss\xc3\xa4 nykii,Murskahumppa,0.435889847,0.26803784,0.360370583,,61.98812,9,0.501,-8.216,1,0.442,148.57,1,0.0
Dans cette nuit j'ai envie de me perdre,Didier Fran\xc3\xa7ois,0.255110452,0.0,0.360370583,,183.19628,2,0.005,-15.665,0,0.14,160.343,4,0.0
I Applaud You  (LP Version),Liquid Gang,0.426723679,0.332737198,0.360370583,,197.98159,4,0.557,-5.727,0,0.594,115.861,4,1.0
Can't Find My Sadie,Checkers,0.45412284,0.330300584,0.360370583,,159.18975,2,0.138,-13.08,0,0.554,156.868,4,0.789
Sweet Little Sixteen,Vince Taylor,0.489158833,0.304642725,0.0,,200.04526,6,0.0,-5.085,0,0.196,180.733,1,0.001
Midnight,The Refreshments,0.565452292,0.352410127,0.0,,239.41179,10,0.257,-7.556,1,0.368,142.367,3,0.36
Dame Tu Carino,Ray Barretto,0.61443158,0.383211422,0.360370583,,187.34975,7,0.854,-8.806,0,0.594,144.722,4,0.298
Rain Keeps Falling Down,Jimmy Witherspoon,0.501726333,0.353441853,0.360370583,,197.51138,1,0.556,-9.825,1,0.138,92.643,4,0.805
Behind The Line Of Grace,Karen Peck & New River,0.325700771,0.373832894,0.0,,218.98404,11,0.72,-8.504,1,0.659,123.586,4,0.591
Love Alone,Kostis Maraveyas,0.21977559,0.217520891,0.0,,247.7971,0,0.887,-10.156,1,0.815,90.0,4,0.404
Cuenta Conmigo,Mar\xc3\xada,0.642907249,0.355899038,0.360370583,,259.86567,9,0.6,-12.178,1,0.51,93.22,4,0.691
We Played A Game,Adolph Hofner,0.32902404,0.253660035,0.194758305,,152.0322,4,0.376,-18.299,0,0.498,105.169,1,0.0
Il rosso,Word,0.638880206,0.246340714,0.360370583,,187.97669,8,0.254,-3.96,1,0.348,103.995,4,0.831
Lonley,Elva Hsiao,0.48221287,0.374531255,0.360370583,,233.37751,10,0.521,-9.917,0,0.298,97.001,4,0.631
Happy,Carolyn Arends,0.494269055,0.378208271,0.435405367,,231.36608,7,0.033,-6.953,1,0.389,97.958,4,0.654
El Amor De Mi Vida,Israel & Moises,0.593753666,0.397238922,0.360370583,,213.65506,11,0.491,-10.543,0,0.464,130.042,4,0.0
Parasitic Twins,The Dillinger Escape Plan,0.839962768,0.541888972,0.672836061,,281.23383,8,0.001,-6.991,0,0.063,120.085,4,0.0
Concerto in C major_ BWV 594 (after Vivaldi Op.7 No.5) (2007 Digital Remaster): I. 1st Movement,Lionel Rogg,0.320855383,0.29127103,0.360370583,,394.23955,0,0.608,-16.536,1,0.75,106.479,1,0.0
Te Fuiste En Abril,Palito Ortega,0.455087591,0.360163491,0.371880849,,134.3473,9,0.822,-9.182,1,0.649,103.755,1,0.0
Dream State,Paul Taylor,0.664690939,0.429261029,0.270775999,,266.9971,5,0.247,-6.514,1,0.206,126.649,5,0.79
It Ain't A Problem,Rick Ross / Carol City Cartel,0.852569498,0.701404766,0.360370583,,227.57832,6,0.004,-6.404,1,0.116,95.585,4,0.948
Yellow Brick Road,Jack Off Jill,0.691956473,0.460389582,0.502449624,,137.9522,6,0.204,-11.877,0,0.348,156.804,4,0.635
Albo,Hevia,0.619530991,0.354369616,0.386477291,,280.2673,8,0.716,-4.936,1,0.692,93.037,4,0.712
Where Does Rosie Go?,Kenny Rogers,0.742548135,0.625428356,0.360370583,,135.36608,5,0.531,-12.965,1,0.516,154.783,1,0.0
Ihr hated nur (P-Dog Remix),Hecklah & Coch,0.480062114,0.330212699,0.360370583,,263.33995,8,0.287,-4.006,1,0.333,91.767,3,1.0
Fuckaz,The Bug Featuring Spaceape,0.651952139,0.449693998,0.586776932,,327.99302,2,0.5,-7.843,1,0.371,96.02,5,0.81
Kyotronics,Erik Tronic,0.402721164,0.23955971,0.360370583,,257.09669,9,0.486,-7.352,1,0.537,129.977,4,0.623
Y'a d'l'abus,Fred Merpol,0.377366436,0.0,0.360370583,,209.26649,1,0.035,-12.209,1,0.294,156.371,1,0.0
Rock Tha Party,Bombay Rockers,0.531757816,0.335933116,0.379523324,,212.71465,8,0.577,-4.336,1,0.574,109.984,4,0.0
A Puro Dolor,Roberto Perera,0.35650011,0.290140188,0.0,,224.93995,7,0.081,-10.925,1,0.37,129.988,4,0.599
Castle of K\x19oF\x19W,Koordinate Of Wonders,0.058400937,0.0,0.360370583,,218.74893,0,0.956,-9.325,1,0.81,158.913,4,1.0
The Phantom Of The Opera/Wishing You Were Somehow Here Again,Montserrat Caball\xc3\xa9,0.522197175,0.391370587,0.360370583,,198.13832,10,0.311,-15.585,1,0.451,71.285,3,0.903
Vine Pa'echar Candela,Ray Barretto,0.61443158,0.383211422,0.360370583,,348.76036,2,0.416,-9.086,0,0.458,129.151,1,0.0
Peace With Myself,Nestor Torres,0.485921286,0.353156297,0.503381236,,249.44281,10,0.846,-9.94,0,0.621,93.975,4,0.052
When Love Dies,Marlene Dietrich,0.616896591,0.416503946,0.360370583,,190.04036,10,0.546,-22.166,1,0.608,82.286,1,0.454
Politrix,Beenie Man,0.729212274,0.481339309,0.215080319,,213.10649,8,0.383,-6.109,1,0.494,98.028,4,1.0
Soca Mi Nice,Mongo Santamaria,0.540037749,0.360053307,0.0,,235.49342,0,0.479,-9.396,1,0.498,129.871,3,1.0
Never Know What You Can Do (Give It A Try) - Original,Leroy Hutson,0.530355668,0.397179043,0.375984302,,228.49261,10,0.802,-13.525,0,0.724,151.064,4,0.684
Poema do semba,Paulo Flores,0.465801589,0.312848331,0.360370583,,337.08363,7,0.457,-7.775,0,0.393,218.093,7,1.0
Everything I Do from Robin Hood,John Williams,0.705287678,0.517298018,0.360370583,,268.90404,4,0.852,-15.519,1,0.785,138.63,4,0.065
Carol Of The Bells (Instramental Featuring The Budapest Pops Orchestra),Greater Vision,0.476968971,0.358285252,0.0,,113.42322,0,0.0,-11.326,0,0.0,184.529,3,1.0
Train Buffer,Aesop Rock,0.834538586,0.477310881,0.360370583,,243.56526,7,0.376,-5.683,1,0.403,102.429,4,0.591
Going Under,Devo,0.707839968,0.532445871,0.563755208,,205.50485,6,0.393,-16.619,0,0.546,94.48,4,1.0
Skit,Rakim,0.701260701,0.418894705,0.0,,19.12118,5,0.0,-18.83,1,0.0,45.554,1,0.0
Shadows,Styles P & The Evil Genius DJ Green Lantern,0.743792498,0.472670741,0.38293509,,235.04934,7,0.131,-9.338,1,0.334,167.873,4,0.32
Tables Turn,Ann Nesby,0.447913958,0.422575523,0.265861049,,243.01669,11,0.863,-8.578,0,0.685,88.008,4,0.292
Heal (The Separation) [PM Dawn Alt. Lead Mix],The Shamen,0.605880471,0.393660868,0.0,,280.31955,10,0.46,-9.198,0,0.438,109.96,4,0.5
La petite boite en fer,Mademoiselle Sane,0.391836735,0.352620791,0.0,,217.62567,11,0.531,-11.875,0,0.54,63.154,4,0.0
Rock The House (Explicit),Gorillaz,0.775086058,0.605191153,0.813305209,,249.93914,1,0.857,-7.033,1,0.583,171.918,4,1.0
Carol of the Bells (Album Version),Danny Wright,0.490897988,0.365302191,0.405115722,,240.53506,7,0.829,-17.041,0,0.999,95.995,3,1.0
The Invasion (Aka Black Wa Da Da),Burning Spear,0.6742378,0.46527021,0.607036691,,334.31465,9,0.605,-12.763,1,0.4,146.392,4,0.0
Jesus_ Lover Of My Soul (Bonus Stereo Trax),Passion,0.701176717,0.392469141,0.0,,253.41342,10,0.763,-16.307,1,0.744,114.303,4,1.0
Motivator,Midwest Product,0.528107468,0.348332909,0.503381236,,301.73995,10,0.456,-8.874,1,0.481,141.002,4,0.192
IV,From Autumn To Ashes,0.714268533,0.505453153,0.512253654,,147.64363,4,0.516,-12.063,0,0.569,97.169,3,0.685
East West,Thomas Battenstein,0.42562724,0.0,0.360370583,,342.20363,5,0.0,-13.774,1,0.075,134.132,5,0.903
Gallows (Album Version),Atreyu,0.821844255,0.592439486,0.360370583,,208.66567,5,0.118,-3.639,0,0.256,138.536,4,0.547
Ay Nare Nare,Grup Knar,0.179311748,0.252305197,0.0,,381.70077,2,0.001,-9.421,1,0.134,120.093,1,0.955
Breath Of Fresh Air,Warrior King,0.588370653,0.413237884,0.565451012,,225.77587,0,0.873,-6.937,0,0.603,83.831,1,0.938
You Know How I Do [Live From Bamboozle],Taking Back Sunday,0.911599657,0.57237398,0.360370583,,227.57832,3,0.859,-5.534,1,0.512,165.145,4,0.688
La chanson des gen\xc3\xaats,Jean Lumi\xc3\xa8re,0.290826477,0.261822385,0.0,,183.43138,5,0.604,-11.333,1,0.494,124.113,1,0.626
Destiny,Buju Banton,0.710374813,0.505883169,0.360370583,,239.0722,1,0.514,-7.38,0,0.562,134.941,4,1.0
La Nuit,Patrick Eudeline,0.544341713,0.0,0.360370583,,188.21179,9,0.893,-8.969,0,0.798,116.975,3,1.0
Io Vivo,Piero Esteriore,0.384889072,0.182219809,0.360370583,,246.54322,0,0.684,-6.212,1,0.7,100.071,4,1.0
