title,artist_name,artist_familiarity,artist_hotness,song_hotness,genre,duration,key,key_condidence,loudness,mode,mode_confidence,tempo,time_signature,time_signature_confidence
b'Message To A Friend',b'Pat Metheny / Charlie Haden',0.618296844,0.463979514,0.414822708,b'',373.41995,7,0.48,-23.149,1,0.571,200.199,7,1
b'Too Much Stuff',b'Dave Brockie Experience',0.484333758,0.335935512,0.428702263,b'',100.10077,8,0.011,-3.931,0,0.284,187.232,4,0
"b""Let's Lock The Door (And Throw Away The Key)""",b'Jay & The Americans',0.547325147,0.359709363,0.557187768,b'',149.89016,2,0.409,-10.623,1,0.552,131.01,4,0.542
b'Floating (Edit)',b'Beat Pharmacy',0.530030314,0.344402575,0.349166902,b'',569.46893,10,0,-14.698,0,0.176,124.075,5,1
"b""You're My Girl (LP Version)""",b'Rhinoceros',0.573386724,0.328650096,,b'',280.24118,2,0.279,-8.826,1,0.527,103.387,1,0
"b""A Devil's Ransom (Album Version)""",b'Bury Your Dead',0.825962346,0.506804744,0.546635489,b'',151.71873,11,0.256,-5.016,0,0.282,134.054,4,0.822
b'Breathe Easy',b'Williamson',0.478770834,0.327875295,0,b'',203.17995,6,0.555,-10.132,0,0.613,110.032,4,1
b'World On Wheels',b'Dilated Peoples',0.804838889,0.457841156,0.585452852,b'',236.59057,11,0.662,-8.695,1,0.571,88.176,4,0.622
b'Erinnerung an die Meseta',b'Steinwolke',0.455502036,0.091886119,,b'',409.88689,7,0.038,-14.35,1,0.243,83.697,4,1
b'Stay Down Here Where You Belong',b'Tiny Tim',0.593496044,0.404897335,,b'',177.00526,10,0.571,-12.256,1,0.293,105.85,4,0
b'Hoop of Flame (III. Between Two Worlds)',b'Mind Furniture',0.031013499,0,,b'',221.04771,2,0.73,-8.98,1,0.527,84.57,5,0.198
b'Turn Me Around',b'Drouz',0.433019437,0.251968125,0,b'',286.98077,0,0.372,-12.235,1,0.485,85.187,3,0.665
b'Mahafinaritra',b'Rajery',0.481773107,0.300383177,0,b'',219.48036,4,0.475,-8.236,0,0.119,132.666,5,0.909
b'Dawg Call (Acappella)',b'12 Gauge',0.480161598,0.160740545,0,b'',185.28608,1,0.238,-12.673,1,0.491,85.078,5,1
b'Try to live',b'Die Bandbreite',0.540862497,0.294114828,,b'',289.38404,8,0.044,-5.515,0,0.167,90.889,4,0.514
b'Full House',b'Alan Silvestri',0.629301806,0.450779891,0.266955186,b'',81.50159,0,0.377,-18.114,1,0.471,84.615,1,0.921
b'Tic',b'Helmet',0.776598968,0.490079584,0.584094133,b'',220.31628,7,0.024,-10.291,0,0.283,144.447,4,0.709
b'Zap Zap',b'Dynamite Deluxe',0.633402342,0.414834941,0.577848621,b'',86.67383,9,0.424,-10.182,0,0.272,93.298,3,0.693
b'Morning Has Broken',b'Bill Murk',0.184250147,0,0,b'',170.26567,0,0.385,-12.748,1,0.82,104.981,4,0
"b""Rendezvous - Ich hab' Dich seit langem nicht gesehen""",b'Jawoll',0.44261828,0.31007875,,b'',235.31057,9,0.627,-8.025,0,0.55,151.211,4,0
b'The Beautiful Shepherdess of Arcadia',b'The Baltimore Consort',0.425723658,0,,b'',614.00771,7,0.719,-21.925,0,0.696,130.572,1,0.099
b'Overdrive',b'Foo Fighters',0.839275393,0.550762085,0.68731164,b'',270.47138,2,0.886,-2.512,1,0.678,157.739,4,0.224
b'Visitando Zabel\xc3\xaa',b'Sivuca & Cl\xc3\xa3 Brasil',0.479620747,0.324334205,,b'',234.16118,2,0.189,-8.32,1,0.263,134.99,3,0
b'She Made My Blood Run Cold',b'Rod Piazza & The Mighty Flyers',0.509984625,0.322704932,0.240278449,b'',257.2273,8,0.341,-8.244,0,0.06,117.267,4,0.59
b'Here I Am King',b'Primordial',0.751040126,0.4181931,0.527818137,b'',264.88118,9,0.565,-5.225,0,0.519,87.643,5,0.355
b'Chemistry',b'Michael Stanley Band',0.44276965,0.294986617,0.260774534,b'',173.42649,11,0.794,-8.729,0,0.76,158.057,1,0
b'Jig: A Chailleach_ do Mharais M\xc3\xa9',b'Willie Clancy',0.346236811,0.284824356,,b'',102.37342,11,0.601,-11.106,1,0.549,78.188,3,0.573
b'Join The Parade (Album Version)',b'Planet P Project',0.426667857,0.332275747,0.49528505,b'',271.82975,11,0.023,-5.902,0,0.271,99.995,4,0.201
b'Albi Eshi\x19ha',b'Ragheb Alama',0.554226467,0.424931835,,b'',340.53179,5,0.164,-6.415,0,0.221,101.814,1,0.984
b'Si Tu Regresas',b'Jay P\xc3\xa9rez',0.55010385,0.386237683,0,b'',196.12689,5,0.624,-12.209,1,0.413,94.815,4,0.411
b'Slow Poke',b'Pee Wee King',0.408071911,0.313667192,,b'',182.282,7,0.573,-13.995,1,0.635,133.792,1,0
"b""A Poor Man's Roses""",b'Patsy Cline',0.656728903,0.468511466,,b'',168.95955,11,0.656,-5.176,1,0.542,91.01,1,0
b'I Still Want Your Love (Extended Mix)',b'Solitaire',0.537968819,0.383969966,,b'',492.45995,10,0.827,-6.08,1,0.525,126.294,4,1
b'Hell On High Heels',b'M\xc3\xb6tley Cr\xc3\xbce',0.724284927,0.501360613,,b'',260.04853,5,0.026,-8.209,0,0.222,132.131,4,0.275
b'You Got Soul Loop (104bpm)',b'Simon Harris',0.39076084,0.207675838,,b'',180.92363,10,0.089,-16.595,0,0.343,104.259,4,0.533
b'America The Beautiful',b'US Coast Guard Band',0.338383263,0.277753672,0,b'',200.41098,8,0.162,-18.636,1,0.382,67.126,3,0.794
b'My Buddy',b'Alvino Rey And His Orchestra',0.366678331,0.272471256,0,b'',193.74975,4,0.167,-18.272,0,0.279,101.307,7,0.691
b'Sunny Day',b'CoCo Lee',0.473486936,0.219369575,,b'',860.39465,6,0.145,-5.094,1,0.438,131.622,4,0
b'Karma Violins',b'Pale Forest',0.522679339,0.381815337,0,b'',183.61424,9,0.622,-7.909,1,0.627,77.926,5,0.659
b'Lluvias De Cristal',b'Nestor Torres',0.485921286,0.353156297,0.239629098,b'',277.7073,9,0.602,-8.238,0,0.319,85.009,4,0.047
b'Raha ratkaisee',b'Irwin Goodman',0.517480572,0.43280431,0.439202489,b'',119.06567,0,0.444,-10.854,1,0.529,111.562,4,0
b'Standing In The Shower... Thinking ( LP Version )',"b""Jane's Addiction""",0.711893809,0.535163042,0.613040082,b'',185.15546,7,0.746,-8.794,1,0.683,223.387,4,0
b'Song',b'Mystic Revelation of Rastafari',0.376419611,0.208578174,,b'',118.282,9,0.322,-27.815,0,0.423,84.895,1,0.522
b'13 De Mayo',b'Isabel Pantoja',0.496152636,0.363506516,,b'',329.32526,4,0.526,-6.851,0,0.653,70.214,1,0.711
b'Dead Wrong',b'Cancer Bats',0.689800593,0.533842727,0.642218428,b'',160.26077,2,0.157,-4.214,1,0.367,168.901,4,0.749
b'All I Want',b'Captain Hollywood Project',0.524821393,0.362162159,,b'',372.27057,9,0.61,-8.255,0,0.493,109.85,4,0.792
b'I Never Picked Cotton',b'Roy Rogers',0.510367932,0.405080353,,b'',138.762,11,0.692,-10.938,1,0.591,193.626,4,0.66
b'I See God',b'Johnny Nash',0.593420296,0.407283888,0,b'',187.0624,3,0.607,-16.404,1,0.596,86.128,1,0.753
b'Strange meeting',b'Ismael Due\xc3\xb1as',0.374938856,0,,b'',533.34159,8,0.282,-17.241,1,0.399,96.779,1,0
"b""Je N'ai Plus Rien A Te Donner""",b'Marc Lavoine',0.573527313,0.368506753,0.304169503,b'',203.15383,9,0.596,-10.824,0,0.668,116.646,4,0
b'Comfortable',b'John Mayer',0.837947909,0.788137758,,b'',301.13914,5,0.503,-13.651,1,0.516,167.489,3,1
b'Hound Dog',b'Big Mama Thornton with Kansas Bill and his Orchestra',0.570506936,0.423070612,,b'',169.84771,3,0.405,-7.96,0,0.414,148.907,1,0
b'Worried Mind',b'Roy Drusky',0.378347969,0.3065186,,b'',130.53342,0,0.746,-14.912,1,0.661,140.26,3,0.78
b'Love Me',b'Jeanne Pruett',0.398846319,0.313675752,0,b'',193.01832,2,0.867,-18.612,1,0.797,113.384,4,0.287
"b""Stuck In A Moment You can't Get Out Of""",b'Mariano Yanani',0.379734512,0.3138661,0,b'',212.06159,4,0.522,-14.334,1,0.652,160.026,4,0.557
b'Up Among The Heather',b'The Irish Rovers',0.589314502,0.398883011,0.723839028,b'',132.25751,4,0.682,-12.948,0,0.641,189.817,1,0.014
b'Have fi pray',b'Wilks featuring jah mason',0.351182454,0.080166939,,b'',249.75628,4,0.65,-7.376,0,0.333,70.708,3,1
b'Vera Begs Dylan',b'Angelo Badalamenti',0.698770478,0.399451724,0.249246377,b'',209.89342,9,0.76,-17.363,1,0.7,36.279,1,0
b'Losers',b'J.J. Cale',0.67577137,0.435468899,0.304169503,b'',160.62649,0,0.783,-15.6,1,0.604,136.273,1,0
b'Games People Play',b'Bert Kaempfert And His Orchestra',0.386291901,0.367639871,,b'',175.38567,11,0.343,-11.999,1,0.408,84.881,4,1
b'The True Beast',b'All Shall Persih',0.741848576,0.523561642,0.649212582,b'',215.61424,11,0.042,-2.685,1,0.506,99.963,4,0.73
b'Warung Beach',b'John Digweed',0.703229577,0.433927838,0.413739836,b'',460.79955,8,0.012,-7.569,1,0.225,125.015,4,0.76
b'Answer The Call (Powerhouse Album Version)',b'White Heart',0.477364752,0.337507289,0.427446571,b'',285.43955,9,0.775,-10.88,1,0.778,96.911,4,0.176
b'Wonderful One',b'Vanessa Bell Armstrong',0.573843116,0.408646827,0,b'',273.24036,4,0.283,-9.224,1,0.556,47.761,4,0.804
b'Fly Away From Here (Graduation Day) (Album Version)',b'Dropline',0.407528766,0.296836689,0,b'',239.20281,5,0.058,-4.372,0,0.334,161.988,4,0.546
b'A Bundle Of Dreams',b'Tommy Sands',0.406801997,0.298580718,,b'',142.49751,0,0.286,-18.859,1,0.183,95.836,4,0
"b""Don't Ever (Album Version)""",b'Missy Higgins',0.77087265,0.496351409,0,b'',171.38893,2,0.933,-10.709,1,0.961,125.741,4,0.393
b'Amoria',b'Hi-Fi Companions',0.387295691,0.283367108,0.223238283,b'',464.5873,4,0.482,-7.818,0,0.416,130.005,4,0.383
b'Aattelepa ite',b'Jope Ruonansuu',0.464362591,0.417846148,,b'',188.96934,9,0,-8.058,0,0,180.068,4,0.768
b'34 Blues',b'Charlie Patton',0.574300068,0.375593583,,b'',173.322,5,0.376,-30.53,0,0.405,100.795,3,0.996
b'De la mano de un chulo',b'Mr. Kilombo',0.522808285,0.358887829,,b'',217.7824,7,0.446,-5.023,1,0.235,106.028,4,0.736
b'Laziest Gal In Town',b'Marlene Dietrich',0.616896386,0.416503946,0.266955186,b'',158.45832,9,0.35,-15.2,0,0.314,99.36,7,0.746
b'Tu Me Desesperas',b'Adalberto Santiago',0.415487694,0.311679481,0.215080319,b'',299.93751,5,0.046,-3.533,1,0.18,205.885,4,0
b'Lombrigas e os vermes',b'Eddie',0.622684167,0.362238747,0,b'',170.08281,2,0.885,-5.037,1,0.786,175.01,4,0
b'Manuel Santill\xc3\xa1n_ El Le\xc3\xb3n (Versi\xc3\xb3n Reggae)',b'Los Fabulosos Cadillacs',0.774037142,0.521726648,0.270775999,b'',239.67302,7,0.697,-4.879,0,0.745,214.941,4,0.631
"b""Don't Matter""",b'Akon',1,0.826777013,0.847530898,b'',249.39057,2,0.358,-6.124,1,0.36,125.328,4,1
"b""Valentine's Day""",b'V Sinizter',0.511639055,0.282489879,0,b'',205.73995,6,0.683,-5.573,1,0.404,183.573,4,0.488
b'Bad Woman',b'Richard Hawley And Death Ramps_ Arctic Monkeys',0.81659671,0.553661233,0.650676969,b'',139.78077,2,0.349,-4.347,1,0.434,130.631,1,0
b'part 2 - Winterlight',b'Stephan Micus',0.561370907,0.365533756,0.377531645,b'',316.49914,8,0.308,-25.106,1,0.492,30.827,1,0
b'Be Careful With A Fool',b'Johnny Winter',0.749711707,0.452380504,,b'',315.92444,7,0.308,-10.381,0,0.305,103.377,3,1
b'M\xc3\xa9lusine',b'Jean-Claude Darnal',0.177527312,0,0,b'',134.76526,9,0.399,-10.392,1,0.588,164.942,3,0.685
b'The Plan (The Plan Album Version)',b'Raze',0.550303379,0.407373149,,b'',213.91628,7,0.446,-4.984,0,0.376,110.007,4,0.273
b'It Seems Like A Dream',b'Yank Rachell',0.489610125,0,,b'',172.59057,7,0.729,-15.134,1,0.64,104.579,1,0.052
b'Break',b'Orbit',0.515312738,0.296905207,0,b'',183.95383,1,1,-12.958,0,0.914,91.488,4,0
b'Posledny Buntar`',b'Kruger',0.532845303,0.350512132,,b'',387.16036,1,0.681,-4.952,1,0.615,113.268,4,0
b'Gently (Album Version)',b'Slipknot',0.928936926,0.598555412,0.717458089,b'',294.00771,2,0.698,-4.557,1,0.602,134.282,4,0
b'Monk In Wonderland (2008 Digital Remaster) (Rudy Van Gelder Edition)',b'Grachan Moncur III',0.445670421,0.32936157,0.225095974,b'',474.06975,6,0.49,-11.535,1,0.286,152.213,1,0.02
b'Nature Boy',b'Rick Astley',0.754917645,0.507464243,0.358976526,b'',192.10404,0,0.403,-11.551,0,0.576,99.985,4,0
b'End Title/Animal Crackers',b'The Marx Brothers',0.423401377,0.375652824,,b'',25.57342,3,0.4,-13.174,1,0.544,128.398,1,0
b'Alligator Blues',b'Sylvester Weaver',0.370703604,0.274631117,,b'',182.77832,4,0.706,-14.695,1,0.528,88.887,4,0
b'Two Sweety People',b'Line Renaud - Dean Martin',0.470212296,0.320086927,,b'',173.13914,5,0.282,-14.262,1,0.392,76.236,4,0.388
"b""I Don't Know You People""",b'Orbital',0.693009204,0.498668875,0.687069389,b'',467.53914,6,0.717,-8.912,1,0.445,91.364,5,0.996
b'Song For A Friend (Live From Montalvo)',b'Jason Mraz',0.842972108,0.793412623,0.681546638,b'',740.46649,11,0.537,-10.798,0,0.615,173.468,7,0.796
b'Organic Echo (Part II)',b'Lester Bowie',0.386753406,0,,b'',327.18322,9,0.707,-24.901,1,0.564,94.776,3,0.761
b'No Hace Falta Que Lo Digas',b'Alejandro Lerner',0.556750823,0.361587942,,b'',263.6273,10,0.096,-15.182,1,0.358,137.486,4,0.676
b'Guardians Of The Forest',b'Wolfchant',0.600546565,0.379574248,0.61017454,b'',208.56118,8,0.623,-5.05,1,0.536,210.032,4,0
b'Ayer',b'La 5A Estacion',0.46477944,0.333851528,0.345802234,b'',135.8624,2,0.48,-7.337,1,0.499,155.041,4,0.908
"b""I Won't Spend Another Night Alone""",b'The Ataris',0.82785377,0.517328584,,b'',257.85424,5,0.518,-3.115,1,0.514,151.401,3,0
"b""Don't Sit Under The Apple Tree""",b'Barry Manilow Featuring The Glenn Miller Orchestra with Debra Byrd',0.676755655,0.543706051,,b'',172.06812,7,0.48,-9.115,1,0.528,90.074,4,0.961
b'Les Scieurs De Long',b'Jacques Douai',0.313851152,0.14519083,,b'',191.65995,8,0.035,-16.516,1,0.341,108.283,3,0
b'How Great Thou Art',b'Ronnie Milsap',0.63259242,0.497690507,0.291414527,b'',281.52118,9,0.906,-6.681,1,0.729,83.973,4,0
b'Fruits & Nuts',b'Marc Shaiman',0.510010871,0.378442737,,b'',165.72036,5,0.647,-16.031,1,0.336,129.655,4,0
b'Mes Belles Amourettes',b'Jacques Douai',0.313851152,0.14519083,,b'',114.33751,4,1,-20.97,0,0.86,94.617,1,0.695
b'Bass To Bass',b'DJ Slugo',0.559358631,0.39963949,,b'',248.99873,9,0.034,-20.349,1,0.393,143.028,4,1
b'All Or Nothing',b'SKOLD vs. KMFDM',0.489298816,0.356580342,,b'',303.22893,2,0,-6.272,1,0.211,85.03,4,0.215
b'Dubbaq',b'Legion Of Green Men',0.477823317,0.374378211,0.212045405,b'',396.77342,1,0.522,-6.924,1,0.417,149.988,4,0.738
b'Out Of My Mind',b'Glen Ricks',0.329803211,0.25656218,,b'',242.20689,2,0.278,-13.629,1,0.437,168.203,4,0.577
b'Stay With Me',b'Faces',0.625762202,0.449493483,0.255765101,b'',279.84934,9,0.565,-8.026,1,0.531,182.085,1,0
b'And Still I Wither',b'Enslavement Of Beauty',0.546206711,0.354517343,0.507983552,b'',313.75628,4,0.544,-5.646,1,0.394,145.109,4,0.704
b'Crazy',b'Aynsley Lister',0.518518769,0.36626884,0.334706549,b'',227.10812,2,0,-9.77,1,0,96.364,4,0.868
b'The Bad And The Beautiful',b'David Raksin',0.331828198,0.236036153,,b'',141.40036,8,0.738,-12.981,1,0.639,73.961,3,0.761
b'Desde el este',b'Facto Delafe y las flores azules',0.636119207,0.363499577,0.518418707,b'',100.362,7,0.038,-7.221,0,0.368,96.007,4,1
b'Finish the Job',b'Al Toomer',0.326907036,0.282457512,0,b'',225.90649,11,0.438,-15.494,0,0.397,113.282,3,0.499
"b'The Marquis and the Scaffold (From ""Quills"")'",b'Nick Ingman',0.4074304,0.31853603,0.235280478,b'',186.61832,10,0.804,-23.333,1,0.76,117.45,4,0.672
b'Hiroshima',b'Utopia',0.543936552,0.430300279,,b'',435.93098,2,0.409,-10.998,1,0.533,110.301,4,0.335
b'Ms. Marseilles',b'John Brown',0.641525136,0.387181942,0,b'',113.97179,10,0,-8.65,0,0,101.074,4,0.422
b'Let Me Show You The Way (Out)',b'Toni Braxton',0.737972528,0.555968804,0.599868664,b'',258.48118,6,0.462,-4.745,0,0.408,91.066,4,0.972
b'If I Miss You Again Tonight',b'Tommy Overstreet',0.441586733,0.27951548,,b'',169.22077,5,0.669,-16.735,1,0.525,93.72,4,0.38
b'I Love U',b'Chris Brown',0.892688611,0.830356766,0.581987157,b'',182.22975,2,0.689,-6.649,1,0.633,66.696,3,0.982
b'Nuoruusmuistoja',b'Erkki Junkkarinen',0.404499596,0.331642439,0.345802234,b'',218.93179,4,0.694,-14.225,0,0.696,164.769,3,1
b'After Lovin You (Love Life Album Version)',b'Charlie Peacock',0.481180212,0.379495651,0,b'',291.21261,1,0.413,-8.158,1,0.331,100.862,4,0.95
b'Beef',b'Capone-N-Noreaga',0.585680704,0.430544696,0.495453137,b'',217.41669,5,0,-5.515,0,0.224,157.665,4,0.454
b'Find The Office',b'Patric C',0.429923215,0.311842341,0,b'',236.82567,7,0.043,-7.651,1,0.296,153.978,4,1
b'Quasar',b'Kitaro',0.668087296,0.459387425,0.392008771,b'',410.06975,7,0.03,-10.282,1,0.358,126.339,4,0.329
b'Swing',b'Jean-michel Rotin',0.509981343,0.403066107,,b'',177.91955,0,0.221,-6.573,1,0.324,121.987,4,1
"b'Wrote For Luck (12"" - Remastered version)'",b'Happy Mondays',0.682101282,0.424108277,0.345802234,b'',342.59546,10,0,-9.616,0,0,101.831,4,0.097
b'Ahmea',b'Flutlicht',0.447804201,0.334937283,,b'',513.56689,8,0.258,-5.957,1,0.231,140.997,4,0.287
b'Le Bagad De Lann Bihoue',b'Alain Souchon',0.638472268,0.373011673,,b'',231.31383,5,0.187,-9.711,1,0.462,103.414,7,0.378
b'Street Sh***',b'Mil featuring Memphis Bleek',0.640971683,0,,b'',265.29914,0,0.378,-7.891,1,0.355,211.987,3,0.552
b'Dance To The Music Of The World - Original Re-Mix (Practice Session)',b'Prince With 94 East',0.432529659,0.339385126,,b'',364.5122,4,0.496,-12.998,1,0.395,85.006,3,0.746
b'Hot Rod',b'Fiasko',0.407548915,0.280948901,,b'',403.19955,10,0.133,-7.668,0,0.194,126.031,4,0.528
b'Coke (Live)',b'Flickerstick',0.625806928,0.358121073,0.445454525,b'',280.89424,1,0.282,-6.305,1,0.421,168.099,4,0.852
b'Drown In My Own Tears (LP Version)',b'Bobby Darin',0.704411407,0.469425908,0,b'',203.57179,1,0.621,-23.112,1,0.576,66.232,3,0.864
b'Fan Into Flame',b'John Michael Talbot',0.558245309,0.439488099,0,b'',170.44853,2,1,-19.725,1,0.91,101.905,1,0.015
b'Druzya',b'Malina',0.470753932,0.343617266,0,b'',232.04526,1,1,-6.184,0,0.919,98.663,1,0.865
b'Ability To Create A War',b'A Skylit Drive',0.841136406,0.556910568,0.684088775,b'',88.86812,0,0.016,-5.864,0,0.36,139.238,4,0.089
b'Pants_ Meet Shit',b'Daughters',0.676869597,0.384133614,0.554793212,b'',52.11383,9,0.275,-4.271,1,0.364,80.992,1,0
"b""McHattie's Waltz""",b'The Waybacks',0.530630809,0.371157041,,b'',288.49587,0,0.592,-13.915,1,0.64,240.983,3,0.69
"b""\xc3\x87a S'est Pass\xc3\xa9 Un Dimanche""",b'Maurice Chevalier',0.502462602,0.391585329,,b'',185.39057,11,0.497,-14.263,0,0.606,113.689,5,0.907
b'Going Strong (Album Version)',b'Dropkick Murphys',0.79309437,0.568491815,0.60547354,b'',186.01751,2,0.934,-4.999,1,0.586,182.518,1,0
b'Heavy Heart (Album Version)',b'Josie',0.444546794,0.163081426,,b'',303.20281,8,0.801,-11.321,1,0.756,107.829,4,0.945
b'Dendem\xc3\xa4nner braucht das Land',b'Dendemann',0.572051287,0.45043213,,b'',205.13914,11,0.009,-3.094,0,0.123,126.892,4,1
"b""Un P'Tit Brin De Musette""",b'Andr\xc3\xa9 Verchuren',0.360729206,0.267124867,,b'',165.04118,2,0.645,-11.222,1,0.58,198.736,1,0.326
b'And I Hear You Call',b'Amorphis',0.709010525,0.553566172,0.535953802,b'',280.97261,0,0.425,-4.167,1,0.549,131.191,4,0
b'Somewhere In Time',b'Dave Alvin',0.556721481,0.415824886,0.375984302,b'',354.19383,0,1,-15.241,1,1,121.171,4,0.415
b'Single Ladies (Put A Ring On It)',b'Beyonc\xc3\xa9',0.889460725,0.619431422,,b'',466.05016,11,0.847,-6.593,0,0.58,84.1,1,1
b'Ninja Mental',b'Illya Kuryaki And The Valderramas',0.58763068,0.366157945,0.462379946,b'',233.97832,7,0.526,-10.819,1,0.64,154.028,4,0.913
b'Tony Yayo Explosion',b'G Unit feat. 50 Cent',0.056017386,0.534429714,0.327736683,b'',101.43302,11,0,-14.158,0,0,75,3,1
"b""Ain't Got Nothin' But The Blues (Album Version)""",b'Robben Ford',0.604820432,0.383877494,0.518759898,b'',278.96118,5,0.513,-13.908,1,0.421,91.247,3,0.814
b'Soaked In Cinnamon',b'Ultimate Fakebook',0.491695071,0.326429668,0.473346541,b'',183.27465,10,0.243,-3.177,1,0.305,163.604,4,0.424
b'Make It Funky (Album Version)',b'Information Society',0.567510986,0.430897609,0.597116703,b'',68.362,0,0.793,-19.776,1,0.651,149.91,4,0.75
b'Now And Forever',b'Call To Preserve',0.634764556,0.423976263,0.407974652,b'',165.82485,2,0,-4.829,1,0,189.824,4,1
b'I Could Be Dreaming',b'Belle and Sebastian',0.744734767,0.565045659,0.815550861,b'',226.92526,1,0.771,-9.67,1,0.75,165.038,4,0
b'Slap U Around',b'GWAR',0.687023631,0.475085634,0.454192988,b'',159.68608,8,0.98,-8.871,1,0.727,136.211,4,0.909
b'La Mam\xc3\xa1 De Jimmy',b'Le\xc3\xb3n Gieco',0.562614768,0.358435364,,b'',218.5922,7,0.034,-5.41,0,0.362,124.004,4,0
b'Like A Freza',b'Little Capes',0.13278712,0,0,b'',289.64526,9,0.267,-8.603,1,0.359,112.838,4,1
b'Lets Go Amigos - Tail',b'Johnny Pearson',0.421853164,0.323997369,,b'',17.60608,0,0,-9.332,1,0,117.101,4,1
"b""Bourr\xc3\xa9e des Monts d'Aubrac""",b'Jean Segurel',0.330992398,0.15726743,0,b'',186.90567,4,0.418,-10.974,1,0.558,113.93,3,0.841
b'Guardian Angel',b'Broadcast',0.691850737,0.467885511,0,b'',302.52363,9,0.631,-5.346,1,0.508,166.809,4,0.487
b'My Heart Is Booked',b'Pinchers',0.558384455,0.340632714,0,b'',221.88363,2,0.674,-12.783,1,0.716,176.536,4,0.612
b'Skank and Dub',b'Junior Reid',0.622940428,0.370962958,0.252510244,b'',220.47302,7,0.11,-11.206,1,0.43,139.898,4,0
b'ABCD Medley',b'Laurie Berkner',0.558481253,0.37632596,0.460484845,b'',182.22975,7,0.62,-11.498,1,0.729,128.43,4,0.241
"b""It Won't Be Long Now""",b'Frank Stokes',0.428252654,0.351023682,,b'',188.89098,1,0.051,-19.27,1,0.506,94.73,4,0.798
b'Another Love Song',b'Warrior King',0.588370653,0.413237884,0.518759898,b'',204.38159,11,0.429,-6.134,0,0.413,153.977,4,0.824
b'Good Times Have Done Me Wrong (live) - exclusive version',b'Simply Red',0.731590592,0.498563611,,b'',305.162,1,0.462,-6.569,0,0.542,90.031,4,0.801
b'Me Dicen El Feliz',b'Orquesta Sublime',0.496244737,0.30474366,,b'',222.14485,7,0.914,-7.911,1,0.752,95.136,1,0.049
b'Pu**y Pop',b'Xzibit featuring Jayo Felony and Method Man',0.747556581,0.550212244,,b'',201.06404,6,0.665,-8.011,0,0.525,96.058,4,0.99
b'Cabiria',b'Hot Club Of Cowtown',0.551427307,0.389847527,0.473346541,b'',203.96363,0,0.529,-10.881,1,0.582,132.073,1,0
b'Un Espacio Para Andar (2002 Digital Remaster)',b'Aleks Syntek',0.659251521,0.399431544,0.237567342,b'',275.19955,6,0.19,-6.73,0,0.368,120.029,7,0.453
b'Plus ch\xc3\xa8re la vie',b'Les Malpolis',0.488206851,0.271250596,,b'',298.89261,11,0.645,-4.03,0,0.648,96.521,1,0.218
b'We Got You (Featuring Jaguar)',b'The Roots / Jaguar',0.862795414,0.600282491,0.460541281,b'',39.18322,5,0.059,-17.317,1,0.288,218.587,4,0.799
b'Entanglement',b'John Ottman',0.582837273,0.426513687,,b'',79.77751,4,0.448,-13.501,0,0.549,69.234,1,0.254
b'Alla Fine Di Tutto Questo',b'Fabri Fibra',0.675203997,0.479308951,0.345802234,b'',267.36281,1,0.506,-4.41,0,0.502,160.071,4,0.948
b'Sounds Of The City',b'DJ Nasty',0.582365879,0.30285542,0,b'',206.70649,0,0,-6.6,1,0,150.023,4,0
b'Orchard',b'Moss',0.602555589,0.389535576,0,b'',261.48526,8,0.411,-19.933,1,0.548,101.29,3,0.753
b'The Impala Incident (The Fifth Annual End Of The World Tour)',b'Christoper Titus',0,0.370703169,0.520564622,b'',119.66649,6,0.482,-9.322,1,0.418,80.8,4,0.64
b'Frei zu sein',b'In Extremo',0.749077779,0.447330487,,b'',186.06975,9,0.492,-2.136,0,0.439,170.095,4,0
b'Finally',b'The Incurables',0.45430156,0.355907642,0,b'',276.63628,7,0.632,-9.254,1,0.659,99.139,4,0.816
"b""Now I'm All Over The Place_ Scoob (Album Version)""",b'Frank Caliendo',0.501890126,0.404201576,0.323112121,b'',433.47546,2,0.318,-13.149,0,0.414,124.086,7,0.499
b'Left Behind',b'The Steeles',0.437463586,0.346781042,,b'',241.26649,4,0.242,-10.277,1,0.345,71.911,1,0.647
b'Signapur',b'In Extremo',0.749077779,0.447330487,0.474054831,b'',233.74322,4,0.512,-3.734,0,0.505,114.127,4,0.979
b'History Of Jody',b'Guitar Shorty',0.524435669,0.390672367,0.24717095,b'',817.37098,10,0.659,-17.135,0,0.531,103.27,4,0.474
b'Juneau [Live]',b'Funeral For A Friend',0.851073009,0.590449277,0.532482708,b'',251.21914,8,0.35,-4.518,0,0.448,102.889,4,0.989
b'Posterchild for Tragedy',b'Sugarbomb',0.484311162,0.351841896,0.427446571,b'',260.93669,8,0.705,-6.121,1,0.631,122.761,4,0.671
b'Wildflowers (Album Version)',b'Tom Petty',0.779838092,0.568350503,0.621621073,b'',190.32771,5,0.912,-13.374,1,0.768,86.8,4,0.85
b'Come All Over Me',b'Groove Karma',0.374570027,0.233939609,,b'',206.78485,0,0.113,-7.377,1,0.35,144.045,4,0.257
b'Handel: Alcina: Tornami a vagheggiar',b'Joan Sutherland',0.489936789,0.381369229,0.460541281,b'',264.12363,10,0.651,-16.553,1,0.675,138.356,3,0.698
b'Matter Of Fact',b'Love Jones',0.456852846,0.34038543,0,b'',384.13016,7,0.327,-7.479,0,0.489,102.473,4,1
